Transcript_ID	SRR32060276	SRR32060306	SRR32060309	SRR32060312	SRR32060326	SRR32060336	SRR32060341	SRR32060215	SRR32060216	SRR32060234	SRR32060240
ENST00000652197.2	122.231	39.0257	77.9275	257.265	31.1119	23.0086	20.1366	24.7167	16.035	88.0	62.0
ENST00000652202.1	21.3083	7.0	103.844	48.115	13.0	6.02745	8.0	9.15023	6.0	12.0	0.0
ENST00000652203.1	3.90899	0.0	58.4422	0.0	11.7383	10.8407	0.0	0.0	0.0	0.0	0.0
ENST00000652225.2	180.848	233.0	678.133	629.0	73.0	87.5051	116.364	92.3536	113.326	246.835	105.0
ENST00000652245.1	23.27	8.21618	20.1601	38.7191	5.28927	1.03932	2.11296	2.13157	13.8984	0.0	0.0
ENST00000652253.1	323.545	219.274	773.967	563.324	100.102	187.481	142.552	102.704	196.808	126.593	462.703
ENST00000652258.1	138.224	95.6269	313.112	269.667	35.8739	32.7565	62.5891	50.1642	75.7716	164.06	148.0
ENST00000652273.1	0.0	0.0	0.0	64.8818	14.8871	4.76816	0.0	10.968	1.03149e-08	0.0	34.4942
ENST00000652295.2	80.2727	78.0	358.909	226.455	20.7273	78.5455	1.90909	7.0	8.0	167.0	149.0
ENST00000652302.1	21.8933	0.0	126.262	0.0	26.8227	22.1965	67.3187	5.66909	0.0	0.0	0.0
ENST00000652320.1	156.065	0.0	4.5323	541.199	95.7334	40.4545	9.78411	43.415	4.31734	0.0	0.0
ENST00000652326.2	230.207	219.318	617.285	674.711	120.178	111.16	98.2595	91.4547	132.902	54.5549	0.0
ENST00000652332.1	47.0	17.0	141.0	46.0	23.0	34.0	16.0	19.0	6.64944	48.0	102.0
ENST00000652340.1	0.0	48.4124	126.844	0.0	10.4827	4.28263	13.309	17.9062	9.82728	0.0	0.0
ENST00000652361.2	0.0	0.0	56.4922	20.2256	0.0	4.0	2.16898	3.0	0.0	30.0	64.7756
ENST00000652382.1	668.318	305.426	1457.25	1009.43	514.78	179.531	292.586	148.617	157.23	399.255	432.51
ENST00000652388.1	15.0	10.0	12.0	2.0	2.0	1.0	3.0	7.0	6.0	61.0	49.0
ENST00000652389.1	69.5701	40.0	295.864	166.62	34.5375	41.6423	49.0743	19.605	31.0153	57.3315	8.0
ENST00000652443.1	110.317	70.5968	471.882	451.815	64.0946	32.5652	55.2529	35.9808	27.2184	69.0694	0.0
ENST00000652448.1	2.51119	26.1608	162.503	69.5429	8.28872	17.4384	15.236	4.10694	14.1071	0.0	1.27999
ENST00000652466.1	175.147	242.665	649.633	216.543	72.5571	98.7093	81.6349	37.4184	91.9526	160.332	0.0
ENST00000652472.1	24.3344	1.17214	38.001	35.5941	10.2101	2.05111	6.51426	3.04091	4.1069	1.02564	3.00604
ENST00000652536.2	63.6819	36.8067	397.634	152.866	21.4614	44.9735	8.61995	31.013	58.602	2.06264	239.096
ENST00000652547.1	10.0	0.0	97.0	0.0	2.0	4.0	0.0	0.0	13.0	0.0	0.0
ENST00000652548.3	53.2545	54.5371	144.959	67.9387	14.6961	18.8579	33.9767	10.1586	41.5298	0.0	0.0
ENST00000652569.1	777.706	434.418	781.14	1631.34	336.804	254.413	268.804	179.451	251.159	416.0	990.0
ENST00000652570.1	157.182	128.509	514.057	229.429	76.7719	43.189	72.1489	31.2527	122.49	15.9977	4.01841
ENST00000652576.1	1338.58	842.47	4447.14	3054.83	440.356	643.682	619.072	479.436	690.144	2858.97	2935.05
ENST00000652580.1	65.7224	9.94916	293.084	147.909	27.1876	22.1591	22.1873	16.5243	22.3382	123.505	6.11498
ENST00000652587.1	86.8009	67.0	163.905	140.68	13.0	17.852	20.5755	22.9245	16.5486	149.0	0.0
ENST00000652601.1	15.8873	61.9707	284.025	246.495	16.8975	33.2361	38.5239	27.1509	13.7459	52.7325	6.49355
ENST00000652605.1	38.0	40.0	58.0	61.0	11.0	34.0	15.0	11.0	24.0	0.0	0.0
ENST00000652619.1	135.293	37.5815	856.858	592.662	90.1942	0.00332834	90.192	22.5483	0.561474	0.0	0.0
ENST00000652630.1	33.0	20.8098	73.5348	167.0	19.0	21.162	27.0	11.0	11.162	93.8098	284.0
ENST00000652648.1	122.511	63.639	665.95	175.292	83.4172	88.3157	52.4128	33.6945	0.00270268	214.599	17.3722
ENST00000652658.2	8.48965	67.2674	112.967	34.8364	3.35259	18.872	5.95449	13.9808	4.9998	0.0	0.0
ENST00000652672.2	70.5177	40.1773	91.4495	74.9323	33.6074	6.45804	51.0473	5.72845	18.1874	5.85157	0.0
ENST00000652678.1	90.0408	0.20718	276.212	177.98	61.3931	31.4792	27.7207	17.6124	25.2222	133.336	0.0914697
ENST00000652689.1	424.439	121.582	1251.85	583.654	55.996	182.331	65.6666	40.6061	58.6171	618.896	2323.48
ENST00000652691.1	1967.06	1356.73	6492.86	4855.94	632.786	1123.41	1056.96	811.196	1476.96	39.432	118.555
ENST00000652698.1	31.3364	273.702	247.595	513.05	2.18177	133.342	104.028	46.4899	100.876	352.978	0.0
ENST00000652718.1	43.3082	98.9007	177.541	240.491	47.4386	38.8617	15.4617	28.6374	36.9331	0.0	2.00806
ENST00000652738.1	123.261	94.4998	2136.52	747.781	43.9089	57.5216	52.0509	94.4998	49.3042	0.0	9.30348
ENST00000652743.1	14.0	4.0	26.0	11.0	0.0	5.0	6.0	3.0	16.0	0.0	2.0
ENST00000652755.1	336.544	7.7239e-08	191.191	343.43	0.0	122.118	0.0	0.000127448	29.5041	338.083	230.745
ENST00000652764.1	171.064	180.669	751.849	615.427	102.379	107.204	135.788	38.0914	69.3381	85.6483	171.003
ENST00000652901.1	671.048	261.387	1283.45	0.0	7.7011e-06	1.32472e-07	103.41	94.4522	39.8368	0.0	669.3
ENST00000653273.2	922.995	530.843	2867.0	3069.99	426.994	269.997	333.295	118.997	235.918	909.988	1310.99
ENST00000653454.1	17.0771	29.535	52.7384	1.45411	3.27279	4.20833	11.8714	7.15162	0.0	1.01281	0.0
ENST00000653642.1	0.0	0.0	0.0	423.441	74.9377	42.6369	44.3956	27.1326	0.0	0.0	126.767
ENST00000653738.2	110.37	69.3845	560.442	251.719	48.1878	46.1496	57.4023	39.5525	59.8605	128.495	136.978
ENST00000653979.1	603.028	435.946	663.446	718.389	350.857	234.371	260.483	99.0162	190.254	552.912	2.05839
ENST00000654015.1	88.0	0.0	238.0	183.705	4.0	25.0	8.0	1.10755	29.0	58.0	91.7171
ENST00000654733.1	259.87	232.982	934.762	882.902	119.393	123.276	151.584	71.9072	106.873	203.677	102.541
