gene	mean_log2_TPM_plus1_AC	mean_log2_TPM_plus1_TOL	delta_log2_TPM_plus1_TOL_minus_AC	welch_t_TOL_vs_AC	welch_p_value	rank_metric	FDR
EBF2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DMP1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NT5C1B-RDH14	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NT5C1B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT20	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LHX5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ECSCR	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRTM1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KLRC4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EDIL3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EDN2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OPRPN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KISS1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT25	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EDN3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NR2E3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EEF1A2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OPTC	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EEF1AKMT4-ECE2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LHFPL3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NR5A1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KLRC3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT27	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT28	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DKKL1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NR0B1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DRP2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KIRREL2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DKK4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DRGX	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PASD1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OPN5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRC26	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NRTN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NRG3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PANX3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NRSN2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRTOMT	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DSCAML1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DLL3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EDAR	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OPALIN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NRK	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OPCML	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DSCAM	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT222	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EDDM3A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OPN4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EDDM3B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OPN1LW	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NRCAM	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OPN1MW	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM47C	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DLGAP1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OPN1MW2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OPN1MW3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT24	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KITLG	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OPN1SW	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DMRTA2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DMRTB1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NTN3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DUSP13A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DNAI2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OXT	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DNAI1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DNAH9	0.0	0.0	0.0	0.0	1.0	0.0	1.0
P2RX2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DUSP12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
P2RX3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NYAP1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FGF20	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NXPH4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
P2RX6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NXPH2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NYNRIN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NXPE4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DUSP15	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NXPE2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DNAJB13	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NXNL1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DUSP21	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NXF3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NXF2B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NXF2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NWD2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FGF19	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OXSM	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NYX	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NUTM2F	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM217A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OTX2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ODF1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ODC1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ODAM	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FGF3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRC3B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OVCA2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ODAD3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FIGLA	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OCSTAMP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ODF4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FGF22	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KPLCE	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OVOL2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OCA2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KLHL1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OC90	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FGF4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DUOX2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OXCT2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LHX2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OBP2B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OBP2A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FGF21	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FIBIN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DUSP26	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NTN4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PABPN1L	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OTOP1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OTOL1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KREMEN2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PABPC1L2B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DYTN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LHX3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PABPC4L	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DSPP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
E2F5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NTSR2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRC31	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NTSR1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PABPC1L	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NTS	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FGF1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OTOG	0.0	0.0	0.0	0.0	1.0	0.0	1.0
E2F6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NTN5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OLFML2B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PACSIN3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OLFML3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PADI1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRC30	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PADI3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OTOP2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM43B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
P2RY4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DTNB	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NUTM2B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NUTM1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FGF17	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DUSP29	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DNAH12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NUP62CL	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KPNA7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OGDHL	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DUSP9	0.0	0.0	0.0	0.0	1.0	0.0	1.0
P3R3URF	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OTP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KPRP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DYNLT2B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FGF16	0.0	0.0	0.0	0.0	1.0	0.0	1.0
P4HA3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DNAAF8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KLHDC7A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRBOX1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OTOS	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OTOR	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DYNLRB2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DYNLT2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OTOP3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DNAAF3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DKK2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PATE1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DKK1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR9A2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHGB5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NODAL	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LY6G6F-LY6G6D	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT75	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NOBOX	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KIF2B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT76	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHGC5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR11H1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KIF26A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LY6H	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8U3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHGB3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8U1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT77	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR11H12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8S1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NMU	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT78	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NMS	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NMRK2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FLRT1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FEV	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR11H2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DRD2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRTM3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT82	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NOMO3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NOS2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHB3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHB4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHB5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHB6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHB7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT6B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT6C	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHB8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10X1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FEZF2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHGA12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHGB2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NOMO2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT71	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHGA2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHGA3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHGA4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR9G1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LY6G6F	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FEZF1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT74	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHGA7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHGB1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DRD1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT83	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT6A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX2-5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX6-3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX6-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM72D	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX3-2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR13C2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DES	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8K3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX2-8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR13C3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX2-6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KIF19	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCYOX1L	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NLGN2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KIF17	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX2-4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX2-3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PDCD1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX2-2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX2-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LIM2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX1-2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRP5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NKX1-1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8K1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NLGN1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCSK4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NME5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NLRP5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LY6L	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR11H6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EIF4A2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NME1-NME2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM181A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR8K5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM180A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NLRP9	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR11L1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT84	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DGAT2L6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCOLCE2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT9	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NLRP4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NLRP2B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NLRP14	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCP4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NLRP13	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR12D2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR12D3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRTM1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LGR5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DET1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT85	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHB15	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KIF4B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10A7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10H3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPS	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10G8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LHCGR	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPR2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPR1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPPC	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT33A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT33B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10G9	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10H2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EFCAB9	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LHB	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPSR1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EFEMP1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10H4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT34	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT35	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EFNA4-EFNA3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10J5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DIO3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT36	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LHX6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DIO1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DRD3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10G7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT32	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPHS2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPY2R	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PATE3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KIRREL1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT31	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10AD1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FKBP1B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10AG1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPY5R	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPY4R2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10C1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10D3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPY4R	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PAX2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DIPK1C	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LHFPL1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DIRAS1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPY	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KIFC2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPW	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FATE1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10G2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPVF	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPTX2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PAX7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10G6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EFNB3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10P1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHB12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NOX3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NOX5	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHA1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DHRS7C	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR9Q1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR9K2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHA11	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHA12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHA13	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHA2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR9I1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHA3	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRC14B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM187A	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHA6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHA7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10V1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHA8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR9G4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NOTUM	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHAC2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT40	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10W1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDHB10	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRC10B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FBP2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCDH8	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM187B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EGFL6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPHP3-ACAD11	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LUZP4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT37	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PBX4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PCARE	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EFS	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LVRN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
DHX58	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10Q1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FKBP6	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT38	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10R2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10S1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EGFLAM	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRC43	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPBWR2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LY6D	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRC15	0.0	0.0	0.0	0.0	1.0	0.0	1.0
KRT39	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAM25G	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPAS4	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR10T2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NPAS1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PIGF	0.0	0.0	0.0	0.0	1.0	0.0	1.0
LRRC3C	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MAEL	0.0	0.0	0.0	0.0	1.0	0.0	1.0
EPCAM	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FAP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENTREP1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
OR52L1	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENTREP2	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MIP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MAJIN	0.0	0.0	0.0	0.0	1.0	0.0	1.0
FBXW12	0.0	0.0	0.0	0.0	1.0	0.0	1.0
MINDY4B	0.0	0.0	0.0	0.0	1.0	0.0	1.0
